"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"599.1","2019-06-07"," 11:35:00","2019-06-07"," 13:45:00","CE","30900","Buy","60","478.05","450.55","","-1650.00"
"599.2","2019-06-07"," 11:35:00","2019-06-07"," 11:39:00","PE","31000","Buy","60","489.20","461.05","","-1689.00"
"600","2019-06-10"," 11:35:00","2019-06-10"," 14:45:00","","","","","","","15.27","312.00"
"600.1","2019-06-10"," 11:35:00","2019-06-10"," 14:45:00","CE","30800","Buy","60","517.00","552.40","","2124.00"
"600.2","2019-06-10"," 11:35:00","2019-06-10"," 12:08:00","PE","31100","Buy","60","525.45","495.25","","-1812.00"
"601","2019-06-11"," 11:35:00","2019-06-11"," 14:45:00","","","","","","","14.77","3822.00"
"601.1","2019-06-11"," 11:35:00","2019-06-11"," 14:45:00","CE","31000","Buy","60","478.40","569.60","","5472.00"
"601.2","2019-06-11"," 11:35:00","2019-06-11"," 11:59:00","PE","31300","Buy","60","478.00","450.50","","-1650.00"
"602","2019-06-12"," 11:35:00","2019-06-12"," 13:25:00","","","","","","","14.29","-3414.00"
"602.1","2019-06-12"," 11:35:00","2019-06-12"," 13:25:00","CE","30800","Buy","60","485.50","457.60","","-1674.00"
"602.2","2019-06-12"," 11:35:00","2019-06-12"," 12:42:00","PE","31200","Buy","60","504.50","475.50","","-1740.00"
"603","2019-06-13"," 11:35:00","2019-06-13"," 14:45:00","","","","","","","14.06","8913.00"
"603.1","2019-06-13"," 11:35:00","2019-06-13"," 14:45:00","CE","30500","Buy","60","470.00","648.75","","10725.00"
"603.2","2019-06-13"," 11:35:00","2019-06-13"," 12:33:00","PE","31000","Buy","60","525.45","495.25","","-1812.00"
"604","2019-06-14"," 11:35:00","2019-06-14"," 12:52:00","","","","","","","13.85","-3636.00"
"604.1","2019-06-14"," 11:35:00","2019-06-14"," 11:48:00","CE","30500","Buy","60","530.00","499.50","","-1830.00"
"604.2","2019-06-14"," 11:35:00","2019-06-14"," 12:52:00","PE","31100","Buy","60","523.05","492.95","","-1806.00"
"605","2019-06-17"," 11:35:00","2019-06-17"," 14:45:00","","","","","","","14.64","1668.00"
"605.1","2019-06-17"," 11:35:00","2019-06-17"," 12:42:00","CE","30200","Buy","60","460.70","434.20","","-1590.00"
"605.2","2019-06-17"," 11:35:00","2019-06-17"," 14:45:00","PE","30700","Buy","60","480.00","534.30","","3258.00"
"606","2019-06-18"," 11:35:00","2019-06-18"," 13:33:00","","","","","","","14.64","-3549.00"
"606.1","2019-06-18"," 11:35:00","2019-06-18"," 13:33:00","CE","30100","Buy","60","502.25","473.35","","-1734.00"
"606.2","2019-06-18"," 11:35:00","2019-06-18"," 12:36:00","PE","30900","Buy","60","526.05","495.80","","-1815.00"
"607","2019-06-19"," 11:35:00","2019-06-19"," 14:45:00","","","","","","","14.46","8706.00"
"607.1","2019-06-19"," 11:35:00","2019-06-19"," 11:46:00","CE","30200","Buy","60","495.00","466.55","","-1707.00"
"607.2","2019-06-19"," 11:35:00","2019-06-19"," 14:45:00","PE","30900","Buy","60","471.25","644.80","","10413.00"
"608","2019-06-20"," 11:35:00","2019-06-20"," 14:45:00","","","","","","","14.46","6606.00"
"608.1","2019-06-20"," 11:35:00","2019-06-20"," 14:45:00","CE","30100","Buy","60","497.25","636.95","","8382.00"
"608.2","2019-06-20"," 11:35:00","2019-06-20"," 11:57:00","PE","30900","Buy","60","515.00","485.40","","-1776.00"
"609","2019-06-21"," 11:35:00","2019-06-21"," 13:57:00","","","","","","","14.43","-3432.00"
"609.1","2019-06-21"," 11:35:00","2019-06-21"," 13:57:00","CE","30200","Buy","60","530.00","499.50","","-1830.00"
"609.2","2019-06-21"," 11:35:00","2019-06-21"," 11:57:00","PE","31000","Buy","60","464.35","437.65","","-1602.00"
"610","2019-06-24"," 11:35:00","2019-06-24"," 14:25:00","","","","","","","14.98","-3492.00"
"610.1","2019-06-24"," 11:35:00","2019-06-24"," 14:25:00","CE","30200","Buy","60","505.00","475.95","","-1743.00"
"610.2","2019-06-24"," 11:35:00","2019-06-24"," 11:47:00","PE","31100","Buy","60","507.00","477.85","","-1749.00"
"611","2019-06-25"," 11:35:00","2019-06-25"," 14:45:00","","","","","","","15.30","17970.00"
"611.1","2019-06-25"," 11:35:00","2019-06-25"," 14:45:00","CE","30100","Buy","60","500.80","831.30","","19830.00"
"611.2","2019-06-25"," 11:35:00","2019-06-25"," 11:57:00","PE","31100","Buy","60","538.75","507.75","","-1860.00"
"612","2019-06-26"," 11:35:00","2019-06-26"," 14:45:00","","","","","","","15.10","8694.00"
"612.1","2019-06-26"," 11:35:00","2019-06-26"," 14:45:00","CE","30500","Buy","60","475.00","650.95","","10557.00"
"612.2","2019-06-26"," 11:35:00","2019-06-26"," 12:02:00","PE","31500","Buy","60","540.00","508.95","","-1863.00"
"613","2019-06-27"," 11:35:00","2019-06-27"," 13:43:00","","","","","","","14.43","-3366.00"
"613.1","2019-06-27"," 11:35:00","2019-06-27"," 13:43:00","CE","30800","Buy","60","530.75","500.25","","-1830.00"
"613.2","2019-06-27"," 11:35:00","2019-06-27"," 12:03:00","PE","31800","Buy","60","445.20","419.60","","-1536.00"
"614","2019-06-28"," 11:35:00","2019-06-28"," 14:45:00","","","","","","","14.85","-882.00"
"614.1","2019-06-28"," 11:35:00","2019-06-28"," 14:45:00","CE","31300","Buy","60","513.80","529.00","","912.00"
"614.2","2019-06-28"," 11:35:00","2019-06-28"," 12:30:00","PE","31200","Buy","60","519.70","489.80","","-1794.00"
"615","2019-07-01"," 11:35:00","2019-07-01"," 14:11:00","","","","","","","14.66","-3408.00"
"615.1","2019-07-01"," 11:35:00","2019-07-01"," 11:59:00","CE","31500","Buy","60","505.00","475.95","","-1743.00"
"615.2","2019-07-01"," 11:35:00","2019-07-01"," 14:11:00","PE","31400","Buy","60","480.05","452.30","","-1665.00"
"616","2019-07-02"," 11:35:00","2019-07-02"," 14:45:00","","","","","","","14.64","1008.00"
"616.1","2019-07-02"," 11:35:00","2019-07-02"," 14:45:00","CE","31300","Buy","60","502.40","549.05","","2799.00"
"616.2","2019-07-02"," 11:35:00","2019-07-02"," 13:09:00","PE","31300","Buy","60","519.15","489.30","","-1791.00"
"617","2019-07-03"," 11:35:00","2019-07-03"," 12:56:00","","","","","","","14.09","-3498.00"
"617.1","2019-07-03"," 11:35:00","2019-07-03"," 11:40:00","CE","31400","Buy","60","525.95","495.70","","-1815.00"
"617.2","2019-07-03"," 11:35:00","2019-07-03"," 12:56:00","PE","31500","Buy","60","487.45","459.40","","-1683.00"
"618","2019-07-04"," 11:35:00","2019-07-04"," 14:45:00","","","","","","","13.41","600.00"
"618.1","2019-07-04"," 11:35:00","2019-07-04"," 14:16:00","CE","31500","Buy","60","518.95","489.10","","-1791.00"
"618.2","2019-07-04"," 11:35:00","2019-07-04"," 14:45:00","PE","31800","Buy","60","516.65","556.50","","2391.00"
"619","2019-07-05"," 11:35:00","2019-07-05"," 12:28:00","","","","","","","13.74","-3459.00"
"619.1","2019-07-05"," 11:35:00","2019-07-05"," 11:40:00","CE","31500","Buy","60","478.60","451.10","","-1650.00"
"619.2","2019-07-05"," 11:35:00","2019-07-05"," 12:28:00","PE","31700","Buy","60","524.75","494.60","","-1809.00"
"620","2019-07-08"," 11:35:00","2019-07-08"," 14:00:00","","","","","","","13.54","-3585.00"
"620.1","2019-07-08"," 11:35:00","2019-07-08"," 14:00:00","CE","30600","Buy","60","527.35","497.05","","-1818.00"
"620.2","2019-07-08"," 11:35:00","2019-07-08"," 11:39:00","PE","31000","Buy","60","512.50","483.05","","-1767.00"
"621","2019-07-09"," 11:35:00","2019-07-09"," 14:45:00","","","","","","","13.66","102.00"
"621.1","2019-07-09"," 11:35:00","2019-07-09"," 12:38:00","CE","30500","Buy","60","521.00","491.05","","-1797.00"
"621.2","2019-07-09"," 11:35:00","2019-07-09"," 14:45:00","PE","30900","Buy","60","498.35","530.00","","1899.00"
"622","2019-07-10"," 11:35:00","2019-07-10"," 14:45:00","","","","","","","13.69","4536.00"
"622.1","2019-07-10"," 11:35:00","2019-07-10"," 11:46:00","CE","30400","Buy","60","518.45","488.65","","-1788.00"
"622.2","2019-07-10"," 11:35:00","2019-07-10"," 14:45:00","PE","30900","Buy","60","485.55","590.95","","6324.00"
"623","2019-07-11"," 11:35:00","2019-07-11"," 14:45:00","","","","","","","13.00","2286.00"
"623.1","2019-07-11"," 11:35:00","2019-07-11"," 14:45:00","CE","30400","Buy","60","480.00","548.80","","4128.00"
"623.2","2019-07-11"," 11:35:00","2019-07-11"," 12:08:00","PE","31000","Buy","60","534.30","503.60","","-1842.00"
"624","2019-07-12"," 11:35:00","2019-07-12"," 14:45:00","","","","","","","12.16","-1140.00"
"624.1","2019-07-12"," 11:35:00","2019-07-12"," 14:45:00","CE","30300","Buy","60","510.00","519.60","","576.00"
"624.2","2019-07-12"," 11:35:00","2019-07-12"," 13:05:00","PE","31000","Buy","60","497.00","468.40","","-1716.00"
"625","2019-07-15"," 11:35:00","2019-07-15"," 12:33:00","","","","","","","12.49","-3594.00"
"625.1","2019-07-15"," 11:35:00","2019-07-15"," 12:22:00","CE","30000","Buy","60","520.00","490.10","","-1794.00"
"625.2","2019-07-15"," 11:35:00","2019-07-15"," 12:33:00","PE","30800","Buy","60","521.45","491.45","","-1800.00"
"626","2019-07-16"," 11:35:00","2019-07-16"," 14:45:00","","","","","","","11.73","-3168.00"
"626.1","2019-07-16"," 11:35:00","2019-07-16"," 13:38:00","CE","30200","Buy","60","483.60","455.80","","-1668.00"
"626.2","2019-07-16"," 11:35:00","2019-07-16"," 14:45:00","PE","31000","Buy","60","500.00","475.00","","-1500.00"
"627","2019-07-17"," 11:35:00","2019-07-17"," 14:45:00","","","","","","","11.41","-297.00"
"627.1","2019-07-17"," 11:35:00","2019-07-17"," 12:07:00","CE","30300","Buy","60","525.00","494.80","","-1812.00"
"627.2","2019-07-17"," 11:35:00","2019-07-17"," 14:45:00","PE","31200","Buy","60","490.00","515.25","","1515.00"
"628","2019-07-18"," 11:35:00","2019-07-18"," 14:45:00","","","","","","","11.89","2100.00"
"628.1","2019-07-18"," 11:35:00","2019-07-18"," 12:05:00","CE","30200","Buy","60","476.10","445.00","","-1866.00"
"628.2","2019-07-18"," 11:35:00","2019-07-18"," 14:45:00","PE","31100","Buy","60","520.00","586.10","","3966.00"
"629","2019-07-19"," 11:35:00","2019-07-19"," 12:59:00","","","","","","","12.29","-3243.00"
"629.1","2019-07-19"," 11:35:00","2019-07-19"," 12:59:00","CE","29700","Buy","60","470.00","443.00","","-1620.00"
"629.2","2019-07-19"," 11:35:00","2019-07-19"," 11:40:00","PE","30500","Buy","60","470.55","443.50","","-1623.00"
"630","2019-07-22"," 11:35:00","2019-07-22"," 11:59:00","","","","","","","13.09","-3240.00"
"630.1","2019-07-22"," 11:35:00","2019-07-22"," 11:59:00","CE","29000","Buy","60","460.05","433.60","","-1587.00"
"630.2","2019-07-22"," 11:35:00","2019-07-22"," 11:45:00","PE","29800","Buy","60","478.75","451.20","","-1653.00"
"631","2019-07-23"," 11:35:00","2019-07-23"," 12:33:00","","","","","","","13.22","-3711.00"
"631.1","2019-07-23"," 11:35:00","2019-07-23"," 12:33:00","CE","28800","Buy","60","530.00","499.50","","-1830.00"
"631.2","2019-07-23"," 11:35:00","2019-07-23"," 11:36:00","PE","29800","Buy","60","545.65","514.30","","-1881.00"
"632","2019-07-24"," 11:35:00","2019-07-24"," 12:35:00","","","","","","","13.50","-3417.00"
"632.1","2019-07-24"," 11:35:00","2019-07-24"," 12:35:00","CE","28500","Buy","60","469.00","442.05","","-1617.00"
"632.2","2019-07-24"," 11:35:00","2019-07-24"," 11:50:00","PE","29500","Buy","60","522.15","492.15","","-1800.00"
"633","2019-07-25"," 11:35:00","2019-07-25"," 14:45:00","","","","","","","12.26","1332.00"
"633.1","2019-07-25"," 11:35:00","2019-07-25"," 11:55:00","CE","28700","Buy","60","451.20","425.25","","-1557.00"
"633.2","2019-07-25"," 11:35:00","2019-07-25"," 14:45:00","PE","29700","Buy","60","514.25","562.40","","2889.00"
"634","2019-07-26"," 11:35:00","2019-07-26"," 14:45:00","","","","","","","12.43","-876.00"
"634.1","2019-07-26"," 11:35:00","2019-07-26"," 12:28:00","CE","29400","Buy","60","505.00","475.95","","-1743.00"
"634.2","2019-07-26"," 11:35:00","2019-07-26"," 14:45:00","PE","29500","Buy","60","507.00","521.45","","867.00"
"635","2019-07-29"," 11:35:00","2019-07-29"," 13:51:00","","","","","","","13.06","-3549.00"
"635.1","2019-07-29"," 11:35:00","2019-07-29"," 11:46:00","CE","29300","Buy","60","521.00","491.05","","-1797.00"
"635.2","2019-07-29"," 11:35:00","2019-07-29"," 13:51:00","PE","29400","Buy","60","507.85","478.65","","-1752.00"
"636","2019-07-30"," 11:35:00","2019-07-30"," 14:45:00","","","","","","","13.26","18756.00"
"636.1","2019-07-30"," 11:35:00","2019-07-30"," 11:46:00","CE","29400","Buy","60","486.10","458.15","","-1677.00"
"636.2","2019-07-30"," 11:35:00","2019-07-30"," 14:45:00","PE","29400","Buy","60","482.30","822.85","","20433.00"
"637","2019-07-31"," 11:35:00","2019-07-31"," 13:46:00","","","","","","","13.98","-3543.00"
"637.1","2019-07-31"," 11:35:00","2019-07-31"," 13:46:00","CE","28900","Buy","60","502.70","473.80","","-1734.00"
"637.2","2019-07-31"," 11:35:00","2019-07-31"," 11:56:00","PE","28800","Buy","60","524.05","493.90","","-1809.00"
"638","2019-08-01"," 11:35:00","2019-08-01"," 14:45:00","","","","","","","14.22","9072.00"
"638.1","2019-08-01"," 11:35:00","2019-08-01"," 12:09:00","CE","28700","Buy","60","507.40","478.20","","-1752.00"
"638.2","2019-08-01"," 11:35:00","2019-08-01"," 14:45:00","PE","28600","Buy","60","513.30","693.70","","10824.00"
"639","2019-08-02"," 11:35:00","2019-08-02"," 13:07:00","","","","","","","15.26","-3396.00"
"639.1","2019-08-02"," 11:35:00","2019-08-02"," 13:07:00","CE","28400","Buy","60","477.10","449.65","","-1647.00"
"639.2","2019-08-02"," 11:35:00","2019-08-02"," 11:59:00","PE","28100","Buy","60","507.35","478.20","","-1749.00"
"640","2019-08-05"," 11:35:00","2019-08-05"," 14:45:00","","","","","","","17.57","84.00"
"640.1","2019-08-05"," 11:35:00","2019-08-05"," 14:45:00","CE","27800","Buy","60","508.00","537.75","","1785.00"
"640.2","2019-08-05"," 11:35:00","2019-08-05"," 11:39:00","PE","27400","Buy","60","493.10","464.75","","-1701.00"
"641","2019-08-06"," 11:35:00","2019-08-06"," 14:45:00","","","","","","","16.64","3312.00"
"641.1","2019-08-06"," 11:35:00","2019-08-06"," 14:45:00","CE","27900","Buy","60","526.00","620.00","","5640.00"
"641.2","2019-08-06"," 11:35:00","2019-08-06"," 12:24:00","PE","27900","Buy","60","508.80","470.00","","-2328.00"
"642","2019-08-07"," 11:35:00","2019-08-07"," 12:42:00","","","","","","","16.14","-3573.00"
"642.1","2019-08-07"," 11:35:00","2019-08-07"," 11:45:00","CE","28100","Buy","60","491.00","462.75","","-1695.00"
"642.2","2019-08-07"," 11:35:00","2019-08-07"," 12:42:00","PE","28300","Buy","60","544.60","513.30","","-1878.00"
"643","2019-08-08"," 11:35:00","2019-08-08"," 14:45:00","","","","","","","16.53","13251.00"
"643.1","2019-08-08"," 11:35:00","2019-08-08"," 14:45:00","CE","27600","Buy","60","500.00","750.00","","15000.00"
"643.2","2019-08-08"," 11:35:00","2019-08-08"," 12:11:00","PE","27800","Buy","60","507.30","478.15","","-1749.00"
"644","2019-08-09"," 11:35:00","2019-08-09"," 14:09:00","","","","","","","16.06","-3342.00"
"644.1","2019-08-09"," 11:35:00","2019-08-09"," 14:09:00","CE","28400","Buy","60","488.10","460.05","","-1683.00"
"644.2","2019-08-09"," 11:35:00","2019-08-09"," 12:41:00","PE","28600","Buy","60","481.00","453.35","","-1659.00"
"645","2019-08-13"," 11:35:00","2019-08-13"," 14:45:00","","","","","","","16.47","12840.00"
"645.1","2019-08-13"," 11:35:00","2019-08-13"," 11:53:00","CE","28000","Buy","60","498.80","470.10","","-1722.00"
"645.2","2019-08-13"," 11:35:00","2019-08-13"," 14:45:00","PE","28300","Buy","60","500.00","742.70","","14562.00"
"646","2019-08-14"," 11:35:00","2019-08-14"," 14:45:00","","","","","","","16.70","2400.00"
"646.1","2019-08-14"," 11:35:00","2019-08-14"," 11:44:00","CE","27900","Buy","60","525.00","494.80","","-1812.00"
"646.2","2019-08-14"," 11:35:00","2019-08-14"," 14:45:00","PE","28200","Buy","60","464.80","535.00","","4212.00"
"647","2019-08-16"," 11:35:00","2019-08-16"," 14:45:00","","","","","","","16.65","5508.00"
"647.1","2019-08-16"," 11:35:00","2019-08-16"," 14:45:00","CE","27900","Buy","60","474.15","595.25","","7266.00"
"647.2","2019-08-16"," 11:35:00","2019-08-16"," 12:07:00","PE","28300","Buy","60","510.00","480.70","","-1758.00"
"648","2019-08-19"," 11:35:00","2019-08-19"," 14:45:00","","","","","","","16.22","9699.00"
"648.1","2019-08-19"," 11:35:00","2019-08-19"," 11:52:00","CE","28200","Buy","60","493.20","464.85","","-1701.00"
"648.2","2019-08-19"," 11:35:00","2019-08-19"," 14:45:00","PE","28700","Buy","60","500.00","690.00","","11400.00"
"649","2019-08-20"," 11:35:00","2019-08-20"," 14:45:00","","","","","","","16.80","-1776.00"
"649.1","2019-08-20"," 11:35:00","2019-08-20"," 14:45:00","CE","27600","Buy","60","525.00","525.00","","0.00"
"649.2","2019-08-20"," 11:35:00","2019-08-20"," 13:17:00","PE","28200","Buy","60","514.55","484.95","","-1776.00"
"650","2019-08-21"," 11:35:00","2019-08-21"," 14:45:00","","","","","","","16.75","9687.00"
"650.1","2019-08-21"," 11:35:00","2019-08-21"," 11:52:00","CE","27700","Buy","60","469.35","442.35","","-1620.00"
"650.2","2019-08-21"," 11:35:00","2019-08-21"," 14:45:00","PE","28300","Buy","60","507.80","696.25","","11307.00"
"651","2019-08-22"," 11:35:00","2019-08-22"," 13:57:00","","","","","","","17.55","-3444.00"
"651.1","2019-08-22"," 11:35:00","2019-08-22"," 13:57:00","CE","27100","Buy","60","502.90","474.00","","-1734.00"
"651.2","2019-08-22"," 11:35:00","2019-08-22"," 11:42:00","PE","27800","Buy","60","495.45","466.95","","-1710.00"
"652","2019-08-23"," 11:35:00","2019-08-23"," 13:14:00","","","","","","","17.64","-3402.00"
"652.1","2019-08-23"," 11:35:00","2019-08-23"," 11:38:00","CE","26700","Buy","60","499.75","471.00","","-1725.00"
"652.2","2019-08-23"," 11:35:00","2019-08-23"," 13:14:00","PE","27300","Buy","60","485.80","457.85","","-1677.00"
"653","2019-08-26"," 11:35:00","2019-08-26"," 14:45:00","","","","","","","17.96","31683.00"
"653.1","2019-08-26"," 11:35:00","2019-08-26"," 14:45:00","CE","26800","Buy","60","483.95","1041.50","","33453.00"
"653.2","2019-08-26"," 11:35:00","2019-08-26"," 11:41:00","PE","27500","Buy","60","513.45","483.95","","-1770.00"
"654","2019-08-27"," 11:35:00","2019-08-27"," 11:48:00","","","","","","","16.24","-3567.00"
"654.1","2019-08-27"," 11:35:00","2019-08-27"," 11:42:00","CE","27700","Buy","60","504.10","475.10","","-1740.00"
"654.2","2019-08-27"," 11:35:00","2019-08-27"," 11:48:00","PE","28500","Buy","60","529.65","499.20","","-1827.00"
"655","2019-08-28"," 11:35:00","2019-08-28"," 12:41:00","","","","","","","16.00","-3627.00"
"655.1","2019-08-28"," 11:35:00","2019-08-28"," 12:41:00","CE","27400","Buy","60","520.00","490.10","","-1794.00"
"655.2","2019-08-28"," 11:35:00","2019-08-28"," 11:48:00","PE","28400","Buy","60","531.65","501.10","","-1833.00"
"656","2019-08-29"," 11:35:00","2019-08-29"," 14:01:00","","","","","","","16.92","-3423.00"
"656.1","2019-08-29"," 11:35:00","2019-08-29"," 11:36:00","CE","27000","Buy","60","501.20","472.40","","-1728.00"
"656.2","2019-08-29"," 11:35:00","2019-08-29"," 14:01:00","PE","28000","Buy","60","491.20","462.95","","-1695.00"
"657","2019-08-30"," 11:35:00","2019-08-30"," 14:45:00","","","","","","","17.10","3828.00"
"657.1","2019-08-30"," 11:35:00","2019-08-30"," 14:45:00","CE","27400","Buy","60","521.55","613.40","","5511.00"
"657.2","2019-08-30"," 11:35:00","2019-08-30"," 12:11:00","PE","26900","Buy","60","487.40","459.35","","-1683.00"
"658","2019-09-03"," 11:35:00","2019-09-03"," 14:45:00","","","","","","","17.72","2007.00"
"658.1","2019-09-03"," 11:35:00","2019-09-03"," 12:32:00","CE","27300","Buy","60","490.00","461.80","","-1692.00"
"658.2","2019-09-03"," 11:35:00","2019-09-03"," 14:45:00","PE","26900","Buy","60","504.35","566.00","","3699.00"
"659","2019-09-04"," 11:35:00","2019-09-04"," 14:45:00","","","","","","","17.53","855.00"
"659.1","2019-09-04"," 11:35:00","2019-09-04"," 14:45:00","CE","27300","Buy","60","476.80","519.00","","2532.00"
"659.2","2019-09-04"," 11:35:00","2019-09-04"," 11:47:00","PE","26900","Buy","60","486.15","458.20","","-1677.00"
"660","2019-09-05"," 11:35:00","2019-09-05"," 14:45:00","","","","","","","16.73","2721.00"
